patients,doctors,r_matching
P147,D30,0.607642862996113
P147,D31,0.604380604610696
P147,D32,0.621067952273208
P147,D33,0.620613105046738
P147,D34,0.60278668953813
P147,D35,0.622992064683257
P147,D36,0.576121484148693
P148,D1,0.667442967023781
P148,D2,0.640806173734371
P148,D3,0.641202985614331
P148,D4,0.607203719011139
P148,D5,0.657589793517048
P148,D6,0.656847700772965
P148,D7,0.653155523605265
P148,D8,0.656649669970713
P148,D9,0.629827300148892
P148,D10,0.676456226457599
P148,D11,0.676257100719749
P148,D12,0.660053248033094
P148,D13,0.600536438741674
P148,D14,0.648776270634632
P148,D15,0.680407135448691
P148,D16,0.76801523648909
P148,D17,0.661155853637623
P148,D18,0.834564167164142
P148,D19,0.657508240530717
P148,D20,0.663540017380516
P148,D21,0.852339182422636
P148,D22,0.894134145741315
P148,D23,0.905238651042122
P148,D24,0.753563248271878
P148,D25,0.645261558177087
P148,D26,0.670504618123637
P148,D27,0.598060638573436
P148,D28,0.679576020258279
P148,D29,0.644493839996051
P148,D30,0.66551696607441
P148,D31,0.923549792631885
P148,D32,0.639644249573971
P148,D33,0.657661087822075
P148,D34,0.642107619946009
P148,D35,0.916995671831204
P148,D36,0.551394677142337
P149,D1,0.9053320953579
P149,D2,0.863678632361206
P149,D3,0.634142810822387
P149,D4,0.613654663895313
P149,D5,0.663576633674736
P149,D6,0.634332713408497
P149,D7,0.888557130579324
P149,D8,0.642617532528657
P149,D9,0.883241503564391
P149,D10,0.650289897625965
P149,D11,0.641430686775036
P149,D12,0.639376425124688
P149,D13,0.614049746808561
P149,D14,0.645021915081127
P149,D15,0.663071715990787
P149,D16,0.676664072297546
P149,D17,0.653543592278732
P149,D18,0.603485670970976
P149,D19,0.880313882365413
P149,D20,0.664623944848169
P149,D21,0.605809795917752
P149,D22,0.651218909941448
P149,D23,0.6378533291155
P149,D24,0.66300054394696
P149,D25,0.622016923004629
P149,D26,0.649726942443602
P149,D27,0.610114911562366
P149,D28,0.661549633014718
P149,D29,0.63708950100236
P149,D30,0.648934866235282
P149,D31,0.655793706149112
P149,D32,0.616850013769224
P149,D33,0.644852964887575
P149,D34,0.637160269646789
P149,D35,0.647558560815528
P149,D36,0.571750803481947
P150,D1,0.6452399559766
P150,D2,0.609241775130487
P150,D3,0.611307620732243
P150,D4,0.597569797335156
P150,D5,0.862506574387981
P150,D6,0.626391760118959
P150,D7,0.62763368330602
P150,D8,0.611417225340762
P150,D9,0.61300291840384
P150,D10,0.628638135187394
P150,D11,0.778533449958311
P150,D12,0.602899812599509
P150,D13,0.597440941967973
P150,D14,0.621232202144316
P150,D15,0.639443947103279
P150,D16,0.8460077959737
P150,D17,0.639114061432435
P150,D18,0.591512399184966
P150,D19,0.625624382240608
P150,D20,0.633309922136866
P150,D21,0.591830243219199
P150,D22,0.618310226529862
P150,D23,0.608918582599139
P150,D24,0.842546713796662
P150,D25,0.605398400570577
P150,D26,0.630544225682922
P150,D27,0.597940902828461
P150,D28,0.891818152900443
P150,D29,0.857938450844838
P150,D30,0.606562690506699
P150,D31,0.633594076722359
P150,D32,0.609070314691557
P150,D33,0.619553345531535
P150,D34,0.620106130325588
P150,D35,0.637378057309946
P150,D36,0.565386484460266
P151,D1,0.65330175577537
P151,D2,0.641622509923114
P151,D3,0.736925890944751
P151,D4,0.621909368205643
P151,D5,0.621699557227726
P151,D6,0.65865370177495
P151,D7,0.63396208441954
P151,D8,0.64598608388761
P151,D9,0.631667028766022
P151,D10,0.632870151636161
P151,D11,0.670344467778963
P151,D12,0.622098048519739
P151,D13,0.77595589288575
P151,D14,0.652874211025533
P151,D15,0.693818863928077
P151,D16,0.648538209611951
P151,D17,0.670361628955693
P151,D18,0.596751380591219
P151,D19,0.62058174113204
P151,D20,0.641456192327116
P151,D21,0.604717156010903
P151,D22,0.627343198978644
P151,D23,0.629866066524065
P151,D24,0.655075396061646
P151,D25,0.638121034234783
P151,D26,0.638125689651176
P151,D27,0.719794916384562
P151,D28,0.637243961020696
P151,D29,0.628611035272493
P151,D30,0.666324467934222
P151,D31,0.644776207519483
P151,D32,0.660519547906744
P151,D33,0.635735201055154
P151,D34,0.635991025242046
P151,D35,0.649226365729661
P151,D36,0.572871871990904
P152,D1,0.6523369891045
P152,D2,0.624991841786844
P152,D3,0.897034830226977
P152,D4,0.608916119417026
P152,D5,0.670259190464183
P152,D6,0.626957674669505
P152,D7,0.642522538311518
P152,D8,0.645499086670281
P152,D9,0.634722229148993
P152,D10,0.643870414045252
P152,D11,0.67380649180196
P152,D12,0.653308056351293
P152,D13,0.595509646836912
P152,D14,0.640336738881652
P152,D15,0.720625864862384
P152,D16,0.686510808380889
P152,D17,0.65839725475711
P152,D18,0.577985199996115
P152,D19,0.645508769710041
P152,D20,0.67128908534152
P152,D21,0.597454453343579
P152,D22,0.628377962489679
P152,D23,0.651752495695022
P152,D24,0.654178700105141
P152,D25,0.641411324930522
P152,D26,0.661931632903764
P152,D27,0.845166606577488
P152,D28,0.646758295616553
P152,D29,0.637720669971304
P152,D30,0.661031244236698
P152,D31,0.659444515284994
P152,D32,0.641529146958817
P152,D33,0.649599960519705
P152,D34,0.632687649570351
P152,D35,0.643344001070011
P152,D36,0.551659668822234
P153,D1,0.6523369891045
P153,D2,0.624991841786844
P153,D3,0.897034830226977
P153,D4,0.608916119417026
P153,D5,0.670259190464183
P153,D6,0.626957674669505
P153,D7,0.642522538311518
P153,D8,0.645499086670281
P153,D9,0.634722229148993
P153,D10,0.643870414045252
P153,D11,0.67380649180196
P153,D12,0.653308056351293
P153,D13,0.595509646836912
P153,D14,0.640336738881652
P153,D15,0.720625864862384
P153,D16,0.686510808380889
P153,D17,0.65839725475711
P153,D18,0.577985199996115
P153,D19,0.645508769710041
P153,D20,0.67128908534152
P153,D21,0.597454453343579
P153,D22,0.628377962489679
P153,D23,0.651752495695022
P153,D24,0.654178700105141
P153,D25,0.641411324930522
P153,D26,0.661931632903764
P153,D27,0.845166606577488
P153,D28,0.646758295616553
P153,D29,0.637720669971304
P153,D30,0.661031244236698
P153,D31,0.659444515284994
P153,D32,0.641529146958817
P153,D33,0.649599960519705
P153,D34,0.632687649570351
P153,D35,0.643344001070011
P153,D36,0.551659668822234
P154,D1,0.620072084203347
P154,D2,0.67548065340715
P154,D3,0.588826687322787
P154,D4,0.664222135115324
P154,D5,0.594633215377726
P154,D6,0.612347654726696
P154,D7,0.628348496170469
P154,D8,0.685019587976371
P154,D9,0.58833904674751
P154,D10,0.888256408861466
P154,D11,0.731127079315734
P154,D12,0.848379409033302
P154,D13,0.606059206183948
P154,D14,0.919884607631316
P154,D15,0.885035892452445
P154,D16,0.665796075200392
P154,D17,0.893395636314767
P154,D18,0.591353958811703
P154,D19,0.641876974528514
P154,D20,0.865641042519671
P154,D21,0.642082535658584
P154,D22,0.686683464553867
P154,D23,0.600413232791191
P154,D24,0.7107814073078
P154,D25,0.844238503792952
P154,D26,0.904847609935762
P154,D27,0.593417404069175
P154,D28,0.615038332735499
P154,D29,0.691458301066184
P154,D30,0.601796604929593
P154,D31,0.651572087701829
P154,D32,0.623029463124312
P154,D33,0.632423973599198
P154,D34,0.912051456780875
P154,D35,0.615451837534782
P154,D36,0.792721884107345
P155,D1,0.632458048694813
P155,D2,0.624065008294053
P155,D3,0.601235183536793
P155,D4,0.63420391737992
P155,D5,0.595460889643458
P155,D6,0.623455817275827
P155,D7,0.63065307691014
P155,D8,0.633787552159868
P155,D9,0.60530550644855
P155,D10,0.626553541495623
P155,D11,0.623181750007037
P155,D12,0.599915673151036
P155,D13,0.629168805809465
P155,D14,0.647603299249444
P155,D15,0.669118995644357
P155,D16,0.716703780089222
P155,D17,0.677438626329841
P155,D18,0.847266074759436
P155,D19,0.613462342365453
P155,D20,0.62097350851749
P155,D21,0.843048208188042
P155,D22,0.87012419394336
P155,D23,0.846672235768293
P155,D24,0.729181404617241
P155,D25,0.602668371260717
P155,D26,0.62966659550433
P155,D27,0.612515197654399
P155,D28,0.625630390841403
P155,D29,0.625099264367421
P155,D30,0.605997077821032
P155,D31,0.872215435815341
P155,D32,0.63288981471481
P155,D33,0.613129624423251
P155,D34,0.636917066057145
P155,D35,0.875668458399779
P155,D36,0.584406401180605
P156,D1,0.892292351699479
P156,D2,0.860335824786558
P156,D3,0.611891546603439
P156,D4,0.614579211751134
P156,D5,0.673042274113786
P156,D6,0.606948579420771
P156,D7,0.868638898479344
P156,D8,0.625722796349102
P156,D9,0.846342471850843
P156,D10,0.6339074198225
P156,D11,0.630191854786504
P156,D12,0.649287959822411
P156,D13,0.604441834969675
P156,D14,0.618364242713133
P156,D15,0.653696671869383
P156,D16,0.660974247483994
P156,D17,0.63767056743648
P156,D18,0.576893403850091
P156,D19,0.840942818275967
P156,D20,0.682115722074741
P156,D21,0.578660142979834
P156,D22,0.641697133924968
P156,D23,0.652754870337182
P156,D24,0.645305857569614
P156,D25,0.619083066896333
P156,D26,0.642045637134228
P156,D27,0.603891597507309
P156,D28,0.658363397537134
P156,D29,0.613937555173696
P156,D30,0.623505863093881
P156,D31,0.630131687046484
P156,D32,0.602143158937898
P156,D33,0.676634897338165
P156,D34,0.612521978107847
P156,D35,0.645813623335766
P156,D36,0.563771544574629
P157,D1,0.629136835829414
P157,D2,0.639031134321076
P157,D3,0.794213665394699
P157,D4,0.605339488920559
P157,D5,0.590694858211258
P157,D6,0.632859685847793
P157,D7,0.611897614465715
P157,D8,0.625028786243804
P157,D9,0.59788731032875
P157,D10,0.70593371841231
P157,D11,0.694231858497318
P157,D12,0.719971432873083
P157,D13,0.60913510838468
P157,D14,0.707841976387366
P157,D15,0.783043817578396
P157,D16,0.625558340797135
P157,D17,0.754893022125946
P157,D18,0.595444936898095
P157,D19,0.571154902059669
P157,D20,0.715414812156166
P157,D21,0.581602874163401
P157,D22,0.603387901086919
P157,D23,0.613994846391012
P157,D24,0.65084503812007
P157,D25,0.717567135608144
P157,D26,0.715761488097753
P157,D27,0.782734546853509
P157,D28,0.625587210756422
P157,D29,0.594307920223644
P157,D30,0.6329181863696
P157,D31,0.618046660909598
P157,D32,0.63574493906885
P157,D33,0.61965959934005
P157,D34,0.694642298731584
P157,D35,0.648744813962416
P157,D36,0.649617053319649
P158,D1,0.631351879058818
P158,D2,0.694845114857546
P158,D3,0.598790099547914
P158,D4,0.684253409088945
P158,D5,0.623535099053977
P158,D6,0.626366381652879
P158,D7,0.641586639611878
P158,D8,0.70425580811087
P158,D9,0.610484119936446
P158,D10,0.912203397567866
P158,D11,0.752776057770153
P158,D12,0.867895601753573
P158,D13,0.614220543335223
P158,D14,0.937808082562114
P158,D15,0.910372386410703
P158,D16,0.691915563441518
P158,D17,0.890501096346197
P158,D18,0.59297233835664
P158,D19,0.670340672519364
P158,D20,0.873539533948195
P158,D21,0.670217864333436
P158,D22,0.711603801098948
P158,D23,0.616674382814333
P158,D24,0.724924121055876
P158,D25,0.866659806320076
P158,D26,0.926733485937333
P158,D27,0.607321468791832
P158,D28,0.61867668300072
P158,D29,0.719077519082184
P158,D30,0.622273648351243
P158,D31,0.668218955822327
P158,D32,0.638961551517117
P158,D33,0.646939398503042
P158,D34,0.932101343495468
P158,D35,0.623283988336268
P158,D36,0.800121253948645
P159,D1,0.631417635507484
P159,D2,0.624603909068841
P159,D3,0.611367679100058
P159,D4,0.57188632655518
P159,D5,0.617302402678863
P159,D6,0.61260187442536
P159,D7,0.60324305788731
P159,D8,0.611878645363777
P159,D9,0.576124447609308
P159,D10,0.6316343487518
P159,D11,0.672930090402378
P159,D12,0.657192268923311
P159,D13,0.798934913901222
P159,D14,0.599975992345998
P159,D15,0.64743077358178
P159,D16,0.62608265761497
P159,D17,0.628688365642816
P159,D18,0.533111602213922
P159,D19,0.58292021851248
P159,D20,0.641376717883469
P159,D21,0.56082099338705
P159,D22,0.60555120973829
P159,D23,0.642338432506072
P159,D24,0.623233942447809
P159,D25,0.624131097206839
P159,D26,0.633864901813282
P159,D27,0.56651929382388
P159,D28,0.636463674126728
P159,D29,0.600850485742597
P159,D30,0.649987826669895
P159,D31,0.62149836132594
P159,D32,0.614477915316722
P159,D33,0.625707137909706
P159,D34,0.592199396214912
P159,D35,0.643587093767441
P159,D36,0.521833907968262
P160,D1,0.833206084159884
P160,D2,0.872733711104106
P160,D3,0.572027023277823
P160,D4,0.597369757911255
P160,D5,0.571338061864357
P160,D6,0.598822564767507
P160,D7,0.830550551321581
P160,D8,0.627669503120217
P160,D9,0.822852395658841
P160,D10,0.591323321937338
P160,D11,0.624941132713376
P160,D12,0.59165463600275
P160,D13,0.59777976958158
P160,D14,0.599623218147914
P160,D15,0.630676228573337
P160,D16,0.596850616862861
P160,D17,0.617000604626821
P160,D18,0.550868713387313
P160,D19,0.843165113862142
P160,D20,0.583343466864004
P160,D21,0.577637044053134
P160,D22,0.602601606864196
P160,D23,0.580003918297639
P160,D24,0.624223901796711
P160,D25,0.586530304375823
P160,D26,0.60597916861443
P160,D27,0.563607336925906
P160,D28,0.573776811087378
P160,D29,0.606015465565311
P160,D30,0.601725061375716
P160,D31,0.598455407287762
P160,D32,0.611004355938129
P160,D33,0.587607878414248
P160,D34,0.590848174914872
P160,D35,0.602760947927537
P160,D36,0.518337560076633
P161,D1,0.645071624710871
P161,D2,0.631364235082531
P161,D3,0.616835233936709
P161,D4,0.575141275365703
P161,D5,0.875570725118817
P161,D6,0.62000967231619
P161,D7,0.6100306561837
P161,D8,0.60548421459605
P161,D9,0.591922778603783
P161,D10,0.628238374461125
P161,D11,0.830383504304595
P161,D12,0.659299431388219
P161,D13,0.570907077252389
P161,D14,0.621642541469296
P161,D15,0.661311868579837
P161,D16,0.829212738488576
P161,D17,0.639479682580041
P161,D18,0.546036669947129
P161,D19,0.578445548159852
P161,D20,0.665769397969027
P161,D21,0.57005020976925
P161,D22,0.60996563103013
P161,D23,0.645623865937685
P161,D24,0.83051630936657
P161,D25,0.629773626156764
P161,D26,0.640675076213714
P161,D27,0.569622386840345
P161,D28,0.895855049820558
P161,D29,0.85108420551036
P161,D30,0.663555413884101
P161,D31,0.624376321793523
P161,D32,0.622273651162127
P161,D33,0.632890797986798
P161,D34,0.596796392612347
P161,D35,0.647189654322482
P161,D36,0.520288597106499
P162,D1,0.654708322048673
P162,D2,0.632409791244375
P162,D3,0.635568292763564
P162,D4,0.59927215365756
P162,D5,0.628220480626315
P162,D6,0.623723656399613
P162,D7,0.631698176979632
P162,D8,0.628031933238584
P162,D9,0.603799433110839
P162,D10,0.636753127141343
P162,D11,0.653642141399317
P162,D12,0.640075398872961
P162,D13,0.592785111257945
P162,D14,0.624577804692611
P162,D15,0.659090548082089
P162,D16,0.72798330821631
P162,D17,0.656922767056205
P162,D18,0.818474543523556
P162,D19,0.60503575043145
P162,D20,0.655036485418235
P162,D21,0.822480015462361
P162,D22,0.858667894417306
P162,D23,0.861802477574204
P162,D24,0.723240728757547
P162,D25,0.625480463935289
P162,D26,0.638471155257138
P162,D27,0.603046517301094
P162,D28,0.657652786319657
P162,D29,0.616061308919307
P162,D30,0.635667900725135
P162,D31,0.87431100611633
P162,D32,0.615462514382217
P162,D33,0.64136297054842
P162,D34,0.613966994832655
P162,D35,0.885192634643499
P162,D36,0.564952686473235
P163,D1,0.68220832345051
P163,D2,0.66062042219307
P163,D3,0.662814768142712
P163,D4,0.64273430622591
P163,D5,0.662441710097226
P163,D6,0.645230940766267
P163,D7,0.677825833171889
P163,D8,0.669449806719736
P163,D9,0.642867203677308
P163,D10,0.91653096857328
P163,D11,0.806350586299317
P163,D12,0.92262761939625
P163,D13,0.632149394078951
P163,D14,0.913820592839802
P163,D15,0.901143001763677
P163,D16,0.700046501377553
P163,D17,0.931689273995607
P163,D18,0.614986132710782
P163,D19,0.636850365066552
P163,D20,0.922141306059188
P163,D21,0.637427679842306
P163,D22,0.665279710278623
P163,D23,0.656622045405543
P163,D24,0.687915778264413
P163,D25,0.904974375698234
P163,D26,0.913525142341498
P163,D27,0.640296348911747
P163,D28,0.667926606753854
P163,D29,0.642265193646788
P163,D30,0.666252673934901
P163,D31,0.670710426767081
P163,D32,0.657484281138095
P163,D33,0.681115952162149
P163,D34,0.901594449187292
P163,D35,0.680802431730654
P163,D36,0.834069143981769
P164,D1,0.666617928736264
P164,D2,0.678744342591744
P164,D3,0.647894059532273
P164,D4,0.656294904209359
P164,D5,0.644391419762426
P164,D6,0.668518509593317
P164,D7,0.68183589887328
P164,D8,0.70128052932751
P164,D9,0.661785872278055
P164,D10,0.694727564662477
P164,D11,0.711698440024433
P164,D12,0.652794255531911
P164,D13,0.878547591760064
P164,D14,0.688615034488105
P164,D15,0.703525588840173
P164,D16,0.703759506917757
P164,D17,0.681623625479993
P164,D18,0.618372555298144
P164,D19,0.684476262495648
P164,D20,0.66232806061111
P164,D21,0.65588742211011
P164,D22,0.684474418828645
P164,D23,0.653985079799635
P164,D24,0.712316378949048
P164,D25,0.670390034236839
P164,D26,0.69337128724079
P164,D27,0.620629049869525
P164,D28,0.64971760987841
P164,D29,0.685298553678064
P164,D30,0.677319652304492
P164,D31,0.688728436349747
P164,D32,0.689925610731236
P164,D33,0.66360773922163
P164,D34,0.688040196793849
P164,D35,0.661111910038419
P164,D36,0.570304729458681
P165,D1,0.645023810845968
P165,D2,0.624428217311206
P165,D3,0.641682234778264
P165,D4,0.611855427155834
P165,D5,0.627904129073072
P165,D6,0.652068448493236
P165,D7,0.645118601664603
P165,D8,0.621821420849024
P165,D9,0.636995766033864
P165,D10,0.640702790782933
P165,D11,0.656830171682091
P165,D12,0.622867380971549
P165,D13,0.600386204820263
P165,D14,0.656242118469495
P165,D15,0.651806834510834
P165,D16,0.662791432493026
P165,D17,0.667806373032069
P165,D18,0.589940576458331
P165,D19,0.618415417092065
P165,D20,0.641426111839673
P165,D21,0.617707325363105
P165,D22,0.618637835027483
P165,D23,0.634065493555767
P165,D24,0.653159828404807
P165,D25,0.637129870418496
P165,D26,0.638510038688979
P165,D27,0.598592827930206
P165,D28,0.639747514963204
P165,D29,0.628399622591924
P165,D30,0.662791365262178
P165,D31,0.648945958765191
P165,D32,0.642045414746887
P165,D33,0.873706533183763
P165,D34,0.636364443049671
P165,D35,0.646949085234521
P165,D36,0.570965121124055
P166,D1,0.626350320725719
P166,D2,0.619598411820878
P166,D3,0.608974080016837
P166,D4,0.601287083587216
P166,D5,0.585063537644528
P166,D6,0.623848553628025
P166,D7,0.62053305444556
P166,D8,0.620062675827683
P166,D9,0.602217167331212
P166,D10,0.618380850636316
P166,D11,0.628962563033807
P166,D12,0.606378511091053
P166,D13,0.845314332236618
P166,D14,0.624740821418872
P166,D15,0.644551420302793
P166,D16,0.624584711710318
P166,D17,0.653983186782307
P166,D18,0.601521183228906
P166,D19,0.579605518060891
P166,D20,0.621582347980178
P166,D21,0.590082014794585
P166,D22,0.606243474586547
P166,D23,0.595035580660801
P166,D24,0.643069550464991
P166,D25,0.608244998571631
P166,D26,0.616298258190143
P166,D27,0.596639742041359
P166,D28,0.621198626120416
P166,D29,0.590030648766968
P166,D30,0.609696904966457
P166,D31,0.608921664262428
P166,D32,0.62109623909843
P166,D33,0.60719823885644
P166,D34,0.611143455080182
P166,D35,0.626693673673344
P166,D36,0.568771415451939
P167,D1,0.648469618006736
P167,D2,0.641875816732059
P167,D3,0.621483365584686
P167,D4,0.624417135499268
P167,D5,0.626481169792038
P167,D6,0.63471100218627
P167,D7,0.632413547725676
P167,D8,0.675295788388177
P167,D9,0.616942486395631
P167,D10,0.644401515892053
P167,D11,0.657751934472594
P167,D12,0.647852947853495
P167,D13,0.860564682329481
P167,D14,0.65649050394361
P167,D15,0.676257810550809
P167,D16,0.650535222738382
P167,D17,0.67596167898378
P167,D18,0.595064720406536
P167,D19,0.648386195312756
P167,D20,0.648758016628905
P167,D21,0.603441131430936
P167,D22,0.641436409785076
P167,D23,0.624701728220232
P167,D24,0.661518378833271
P167,D25,0.677224426552853
P167,D26,0.642015377479487
P167,D27,0.603020510490033
P167,D28,0.634197467454485
P167,D29,0.658981706914385
P167,D30,0.653609271502406
P167,D31,0.683233982815
P167,D32,0.6558223736363
P167,D33,0.635694952911816
P167,D34,0.632568011051847
P167,D35,0.63720252779669
P167,D36,0.559046089899753
P168,D1,0.634011887382517
P168,D2,0.637206927950988
P168,D3,0.609698989236507
P168,D4,0.839986779499149
P168,D5,0.61445614735868
P168,D6,0.640990560162402
P168,D7,0.616002010451327
P168,D8,0.620441030824917
P168,D9,0.593121405934388
P168,D10,0.638107924320416
P168,D11,0.6598299541953
P168,D12,0.641848054982234
P168,D13,0.584711178414169
P168,D14,0.631599819839986
P168,D15,0.663744917195205
P168,D16,0.62870443900033
P168,D17,0.638512383959647
P168,D18,0.554091254614293
P168,D19,0.591680245860198
P168,D20,0.637732028031746
P168,D21,0.579730439335246
P168,D22,0.623277256178195
P168,D23,0.649692997306168
P168,D24,0.642264670506827
P168,D25,0.635593771701912
P168,D26,0.63804045603073
P168,D27,0.578242908354922
P168,D28,0.636758874677793
P168,D29,0.618066111956162
P168,D30,0.652810466429615
P168,D31,0.638929317061927
P168,D32,0.637616371880397
P168,D33,0.639019763956865
P168,D34,0.615944330352875
P168,D35,0.652441405270118
P168,D36,0.542581977421075
P169,D1,0.873589439511224
P169,D2,0.887271749150767
P169,D3,0.611188752241828
P169,D4,0.635697794507109
P169,D5,0.605751391528569
P169,D6,0.614533293540786
P169,D7,0.895864956222716
P169,D8,0.686329365639458
P169,D9,0.876357696520478
P169,D10,0.628105402962321
P169,D11,0.646549943120933
P169,D12,0.608875302252865
P169,D13,0.623363383828957
P169,D14,0.64173701215026
P169,D15,0.657358178229054
P169,D16,0.652090029740883
P169,D17,0.652694308129837
P169,D18,0.602566643467489
P169,D19,0.90393528806902
P169,D20,0.621439603831888
P169,D21,0.624826682193531
P169,D22,0.650585958751339
P169,D23,0.607229153056184
P169,D24,0.670171625637126
P169,D25,0.612912434692659
P169,D26,0.633639905726682
P169,D27,0.598580969168462
P169,D28,0.605760311148242
P169,D29,0.638413316670545
P169,D30,0.623917823770418
P169,D31,0.636897464612703
P169,D32,0.647999128622871
P169,D33,0.624769497329049
P169,D34,0.63668387861881
P169,D35,0.624776404980529
P169,D36,0.552795556797653
P170,D1,0.665625853009111
P170,D2,0.68541858321029
P170,D3,0.646202405460827
P170,D4,0.666499739116687
P170,D5,0.643459719773649
P170,D6,0.665006616809298
P170,D7,0.684359953531279
P170,D8,0.709595609423872
P170,D9,0.660220941627086
P170,D10,0.686699439961363
P170,D11,0.699810501439296
P170,D12,0.647567127672808
P170,D13,0.880168914592215
P170,D14,0.696641735241534
P170,D15,0.705692256277068
P170,D16,0.710676589768842
P170,D17,0.681804379627036
P170,D18,0.624251850375394
P170,D19,0.689424507168997
P170,D20,0.659079489949302
P170,D21,0.667087369928016
P170,D22,0.692997467928568
P170,D23,0.642540939305076
P170,D24,0.722959585648385
P170,D25,0.660275759792113
P170,D26,0.695481758046536
P170,D27,0.621299701368046
P170,D28,0.648093455040614
P170,D29,0.696180476320057
P170,D30,0.670777952256337
P170,D31,0.686729952466948
P170,D32,0.682356036087019
P170,D33,0.655377783827022
P170,D34,0.694748450217701
P170,D35,0.656348059607888
P170,D36,0.571013730181522
P171,D1,0.913559590719746
P171,D2,0.913717353849548
P171,D3,0.643288861270111
P171,D4,0.668916668834509
P171,D5,0.64994295462839
P171,D6,0.650390327618082
P171,D7,0.939913230530751
P171,D8,0.692138137715065
P171,D9,0.90758031821024
P171,D10,0.65846004886538
P171,D11,0.659018808760421
P171,D12,0.633904639352608
P171,D13,0.647562508608052
P171,D14,0.676937728596478
P171,D15,0.704409255000486
P171,D16,0.713058527033682
P171,D17,0.673245847157876
P171,D18,0.633712924185108
P171,D19,0.916645111373653
P171,D20,0.662503165779099
P171,D21,0.658205785640699
P171,D22,0.695962157518473
P171,D23,0.634213104111354
P171,D24,0.707552699376895
P171,D25,0.627246449122097
P171,D26,0.669251141353539
P171,D27,0.645536625510916
P171,D28,0.650618853221607
P171,D29,0.667025513243317
P171,D30,0.641464788148483
P171,D31,0.657900772335612
P171,D32,0.662080581937994
P171,D33,0.659572273368159
P171,D34,0.676975908613894
P171,D35,0.655102680604005
P171,D36,0.589086682350965
P172,D1,0.661855454996806
P172,D2,0.65920347430147
P172,D3,0.653685433643216
P172,D4,0.634649423005816
P172,D5,0.652222759186797
P172,D6,0.651001913054901
P172,D7,0.662497562024597
P172,D8,0.688709942773178
P172,D9,0.64904624258436
P172,D10,0.662842634506281
P172,D11,0.703034147556541
P172,D12,0.659994593287432
P172,D13,0.61870057856146
P172,D14,0.665951774876272
P172,D15,0.68503531143953
P172,D16,0.691790828604925
P172,D17,0.68346551040053
P172,D18,0.59622929502911
P172,D19,0.670466027927551
P172,D20,0.669568776763633
P172,D21,0.622234959523411
P172,D22,0.657193478466886
P172,D23,0.652013988268733
P172,D24,0.688523599324076
P172,D25,0.656180004200799
P172,D26,0.677739834413215
P172,D27,0.607160877531971
P172,D28,0.654845263990134
P172,D29,0.664406633846169
P172,D30,0.931089443049796
P172,D31,0.677232795040399
P172,D32,0.918280882264562
P172,D33,0.657184037095409
P172,D34,0.657910304639975
P172,D35,0.661152175515006
P172,D36,0.554740061240443
P173,D1,0.613508651089221
P173,D2,0.684409441236866
P173,D3,0.594683355733749
P173,D4,0.645478120262386
P173,D5,0.600111454229151
P173,D6,0.614253054507994
P173,D7,0.609757684038582
P173,D8,0.668334790850479
P173,D9,0.584611724030385
P173,D10,0.638779091172307
P173,D11,0.644718212437639
P173,D12,0.624250103606522
P173,D13,0.589131106858226
P173,D14,0.659888962854989
P173,D15,0.673748817314172
P173,D16,0.727740923633012
P173,D17,0.64561570987738
P173,D18,0.801910073501539
P173,D19,0.635255301201635
P173,D20,0.615363821750528
P173,D21,0.868813104446305
P173,D22,0.904554768777962
P173,D23,0.840744909766242
P173,D24,0.774795895137278
P173,D25,0.617089198565981
P173,D26,0.670727499718831
P173,D27,0.579518712328599
P173,D28,0.612522186272643
P173,D29,0.689349089261639
P173,D30,0.621347433709608
P173,D31,0.887533644876946
P173,D32,0.615231773703961
P173,D33,0.608205387109088
P173,D34,0.644651307616262
P173,D35,0.866590568081474
P173,D36,0.53524198217659
P174,D1,0.691056828697691
P174,D2,0.678394393533882
P174,D3,0.649573668721585
P174,D4,0.657721766721044
P174,D5,0.668162297277362
P174,D6,0.667630923092067
P174,D7,0.684355391979593
P174,D8,0.691519654417237
P174,D9,0.664032329191241
P174,D10,0.680483168343861
P174,D11,0.697610991451197
P174,D12,0.666872485484967
P174,D13,0.897344016702548
P174,D14,0.682473943280006
P174,D15,0.712850241985631
P174,D16,0.712885372361104
P174,D17,0.679249099500796
P174,D18,0.638106259282971
P174,D19,0.668412699898876
P174,D20,0.683353674962523
P174,D21,0.650537619032613
P174,D22,0.695574825323239
P174,D23,0.653078816186369
P174,D24,0.712557148001402
P174,D25,0.653710504231047
P174,D26,0.689455299979451
P174,D27,0.655414544481303
P174,D28,0.678954805938909
P174,D29,0.669985215551615
P174,D30,0.690207392720761
P174,D31,0.676784774826671
P174,D32,0.675875581139042
P174,D33,0.670038651358438
P174,D34,0.682245369290064
P174,D35,0.672864900200205
P174,D36,0.585977074705714
P175,D1,0.673838577337331
P175,D2,0.604352159048644
P175,D3,0.628439940658903
P175,D4,0.644543556953729
P175,D5,0.939308876830334
P175,D6,0.613513521148263
P175,D7,0.654110496899907
P175,D8,0.617132465734796
P175,D9,0.651482556254824
P175,D10,0.634774004028362
P175,D11,0.803166560564814
P175,D12,0.639516632965086
P175,D13,0.647523266699431
P175,D14,0.641231798513516
P175,D15,0.655354780885673
P175,D16,0.893106747791952
P175,D17,0.65741955306586
P175,D18,0.631124799597013
P175,D19,0.623453606424915
P175,D20,0.677104562368537
